Time(s),Vehicle Name,Road Name,Travelled Distance (m),Speed(km/h),Steering Wheel Angle(-1..1),Acceleration(m/s^2),Accelerate (0..1),Brake (0..1),X Pos(m),Y Pos(m),Z Pos(m),Distance to the left border(m),Distance to the right border(m)
5.69226941793606,[user's car],,70.2077577661558,43.633517074585,0,-0.0508879795670509,0,0,4012.1138, 5526.6068, 3.0000,0.0000, 0.0000
5.70164375553627,[user's car],,70.3213607992362,43.6266471862793,0,-0.0512653365731239,0,0,4011.9902, 5526.5304, 3.0000,0.0000, 0.0000
5.72524716576562,[user's car],,70.6073201605563,43.6146171569824,0,-0.0503940172493458,0,0,4011.7737, 5526.3966, 3.0000,0.0000, 0.0000
5.73433679696373,[user's car],,70.717425281021,43.6077575683594,0,-0.050857201218605,0,0,4011.6499, 5526.3202, 3.0000,0.0000, 0.0000
5.75815663760847,[user's car],,71.0058818166068,43.5957378387451,0,-0.0512207932770252,0,0,4011.4336, 5526.1867, 3.0000,0.0000, 0.0000
5.76704679582579,[user's car],,71.1135240285833,43.588871383667,0,-0.0503579825162888,0,0,4011.3101, 5526.1102, 3.0000,0.0000, 0.0000
5.79054444521298,[user's car],,71.3979556238361,43.5768585205078,0,-0.0508159138262272,0,0,4011.0938, 5525.9767, 3.0000,0.0000, 0.0000
5.79979561828815,[user's car],,71.509920530649,43.5700057983398,0,-0.0503357127308846,0,0,4010.9702, 5525.9003, 3.0000,0.0000, 0.0000
5.82372702100267,[user's car],,71.7994771613069,43.5579929351807,0,-0.0503134429454803,0,0,4010.7539, 5525.7667, 3.0000,0.0000, 0.0000
5.83294517170518,[user's car],,71.9109940808773,43.5511333465576,0,-0.0507851354777813,0,0,4010.6304, 5525.6903, 3.0000,0.0000, 0.0000
5.84570028626827,[user's car],,72.0652792983279,43.5454170227051,0,-0.0506770312786102,0,0,4010.5276, 5525.6268, 3.0000,0.0000, 0.0000
5.85776237725383,[user's car],,72.2111587542029,43.538557434082,0,-0.0507628656923771,0,0,4010.4041, 5525.5504, 3.0000,0.0000, 0.0000
5.86689395579018,[user's car],,72.3215790733827,43.5317012786865,0,-0.0502774082124233,0,0,4010.2805, 5525.4743, 3.0000,0.0000, 0.0000
5.89089006450519,[user's car],,72.61166333428,43.5196952819824,0,-0.0502636432647705,0,0,4010.0647, 5525.3407, 3.0000,0.0000, 0.0000
5.89995292080655,[user's car],,72.7212052044822,43.5128528594971,0,-0.0502551384270191,0,0,4009.9412, 5525.2645, 3.0000,0.0000, 0.0000
5.92478797628636,[user's car],,73.0213013240713,43.5008502960205,0,-0.0502413734793663,0,0,4009.7253, 5525.1312, 3.0000,0.0000, 0.0000
5.93409716163782,[user's car],,73.1337703006597,43.493420791626,0,-0.0507045611739159,0,0,4009.5916, 5525.0487, 3.0000,0.0000, 0.0000
5.95850783500416,[user's car],,73.4286028342915,43.4808620452881,0,-0.050690796226263,0,0,4009.3655, 5524.9091, 3.0000,0.0000, 0.0000
5.97066096063867,[user's car],,73.5753615133536,43.4728694915771,0,-0.0502053387463093,0,0,4009.2217, 5524.8202, 3.0000,0.0000, 0.0000
5.98255838600922,[user's car],,73.7190135731081,43.4671703338623,0,-0.0501968339085579,0,0,4009.1189, 5524.7567, 3.0000,0.0000, 0.0000
5.99513946374344,[user's car],,73.8708962012892,43.4603038787842,0,-0.0510406233370304,0,0,4008.9958, 5524.6806, 3.0000,0.0000, 0.0000
6.00641303401974,[user's car],,74.0069692124585,43.4523250579834,0,-0.0501745603978634,0,0,4008.8521, 5524.5917, 3.0000,0.0000, 0.0000
6.01801682802261,[user's car],,74.1470096396009,43.4466121673584,0,-0.0506410002708435,0,0,4008.7493, 5524.5282, 3.0000,0.0000, 0.0000
6.03043011640386,[user's car],,74.296795870622,43.4397731781006,0,-0.0501607991755009,0,0,4008.6262, 5524.4520, 3.0000,0.0000, 0.0000
6.04080048016315,[user's car],,74.4219112490318,43.4329376220703,0,-0.0501470342278481,0,0,4008.5029, 5524.3761, 3.0000,0.0000, 0.0000
6.04992090249252,[user's car],,74.5319319622314,43.4272178649902,0,-0.050618726760149,0,0,4008.4004, 5524.3126, 3.0000,0.0000, 0.0000
6.07433782333477,[user's car],,74.826391002948,43.414669418335,0,-0.0501247644424438,0,0,4008.1746, 5524.1732, 3.0000,0.0000, 0.0000
6.0845573551757,[user's car],,74.949615375254,43.4078338623047,0,-0.0501162558794022,0,0,4008.0515, 5524.0971, 3.0000,0.0000, 0.0000
6.09591348138364,[user's car],,75.086524743404,43.4015716552734,0,-0.0501110032200813,0,0,4007.9387, 5524.0275, 3.0000,0.0000, 0.0000
6.10840352446891,[user's car],,75.2370828423106,43.3952991485596,0,-0.0505741871893406,0,0,4007.8259, 5523.9577, 3.0000,0.0000, 0.0000
6.11810228456807,[user's car],,75.353974103114,43.387869644165,0,-0.0505604222416878,0,0,4007.6926, 5523.8754, 3.0000,0.0000, 0.0000
6.14121883792486,[user's car],,75.6325059786677,43.376481628418,0,-0.0500749684870243,0,0,4007.4875, 5523.7487, 3.0000,0.0000, 0.0000
6.15019690705318,[user's car],,75.7406673197998,43.3702194213867,0,-0.0500664599239826,0,0,4007.3748, 5523.6791, 3.0000,0.0000, 0.0000
6.17409617989161,[user's car],,76.0285091739641,43.3582511901855,0,-0.050996083766222,0,0,4007.1594, 5523.5460, 3.0000,0.0000, 0.0000
6.18358698829268,[user's car],,76.1427965456734,43.3508422851562,0,-0.0496668368577957,0,0,4007.0264, 5523.4638, 3.0000,0.0000, 0.0000
6.20786334092699,[user's car],,76.4350455606482,43.3383247375488,0,-0.0500219203531742,0,0,4006.8010, 5523.3246, 3.0000,0.0000, 0.0000
6.21780307509689,[user's car],,76.5546854361762,43.3314960479736,0,-0.0500166639685631,0,0,4006.6780, 5523.2487, 3.0000,0.0000, 0.0000
6.22995887822108,[user's car],,76.7009798641383,43.3258037567139,0,-0.0504798479378223,0,0,4006.5757, 5523.1854, 3.0000,0.0000, 0.0000
6.24266713671485,[user's car],,76.8538988838763,43.3189544677734,0,-0.0504660867154598,0,0,4006.4529, 5523.1095, 3.0000,0.0000, 0.0000
6.25202540937702,[user's car],,76.9664896201211,43.3121223449707,0,-0.0499858856201172,0,0,4006.3301, 5523.0336, 3.0000,0.0000, 0.0000
6.27606658916822,[user's car],,77.2556528237003,43.3001850128174,0,-0.0499721206724644,0,0,4006.1150, 5522.9008, 3.0000,0.0000, 0.0000
6.28552125145867,[user's car],,77.3693539704717,43.2933631896973,0,-0.04958625882864,0,0,4005.9924, 5522.8251, 3.0000,0.0000, 0.0000
6.30878819048554,[user's car],,77.6490833863105,43.2814086914062,0,-0.0504215434193611,0,0,4005.7776, 5522.6923, 3.0000,0.0000, 0.0000
6.31786577298011,[user's car],,77.7582024248436,43.2745765686035,0,-0.0499360896646976,0,0,4005.6548, 5522.6166, 3.0000,0.0000, 0.0000
6.34159324023107,[user's car],,78.0433448847527,43.2626392364502,0,-0.0495502278208733,0,0,4005.4399, 5522.4838, 3.0000,0.0000, 0.0000
6.35090153308596,[user's car],,78.1551887314523,43.2558208465576,0,-0.0499138161540031,0,0,4005.3174, 5522.4081, 3.0000,0.0000, 0.0000
6.37514218585795,[user's car],,78.4463682405851,43.2433170318604,0,-0.0503717474639416,0,0,4005.0925, 5522.2692, 3.0000,0.0000, 0.0000
6.38433266916715,[user's car],,78.5567486467683,43.2370582580566,0,-0.0503579825162888,0,0,4004.9802, 5522.1996, 3.0000,0.0000, 0.0000
6.40848451853158,[user's car],,78.8467355941793,43.2245578765869,0,-0.0498692765831947,0,0,4004.7554, 5522.0609, 3.0000,0.0000, 0.0000
6.41760226337127,[user's car],,78.956193461176,43.2177394866943,0,-0.0494866669178009,0,0,4004.6328, 5521.9850, 3.0000,0.0000, 0.0000
6.44181480250167,[user's car],,79.246783023595,43.2058124542236,0,-0.0498417504131794,0,0,4004.4185, 5521.8527, 3.0000,0.0000, 0.0000
6.45095352101049,[user's car],,79.3564450921,43.1989940643311,0,-0.0498332418501377,0,0,4004.2959, 5521.7770, 3.0000,0.0000, 0.0000
6.46323114991488,[user's car],,79.5037538183858,43.1933086395264,0,-0.049927581101656,0,0,4004.1938, 5521.7140, 3.0000,0.0000, 0.0000
6.47558910350952,[user's car],,79.6520048656826,43.1870670318604,0,-0.0498194769024849,0,0,4004.0815, 5521.6444, 3.0000,0.0000, 0.0000
6.48498173728918,[user's car],,79.7646634694305,43.1796855926514,0,-0.0498109720647335,0,0,4003.9487, 5521.5626, 3.0000,0.0000, 0.0000
6.50904433699778,[user's car],,80.0531991623614,43.1677585601807,0,-0.0497972071170807,0,0,4003.7346, 5521.4303, 3.0000,0.0000, 0.0000
6.51819376546529,[user's car],,80.1628930418311,43.1609436035156,0,-0.0494060888886452,0,0,4003.6121, 5521.3546, 3.0000,0.0000, 0.0000
6.54252366789311,[user's car],,80.4545036432964,43.1484741210937,0,-0.0497696809470654,0,0,4003.3877, 5521.2160, 3.0000,0.0000, 0.0000
6.55151155448357,[user's car],,80.5622126266004,43.1416591644287,0,-0.0497611723840237,0,0,4003.2654, 5521.1403, 3.0000,0.0000, 0.0000
6.57575309975211,[user's car],,80.8526418634789,43.130305480957,0,-0.0497474111616611,0,0,4003.0615, 5521.0145, 3.0000,0.0000, 0.0000
6.58505559137938,[user's car],,80.9640726588691,43.1229480743408,0,-0.0489841960370541,0,0,4002.9292, 5520.9325, 3.0000,0.0000, 0.0000
6.59742871741551,[user's car],,81.1122638931399,43.1167064666748,0,-0.0497251413762569,0,0,4002.8169, 5520.8634, 3.0000,0.0000, 0.0000
6.60962111289859,[user's car],,81.2582713219731,43.1110313415527,0,-0.0497166328132153,0,0,4002.7151, 5520.8004, 3.0000,0.0000, 0.0000
6.61872591653819,[user's car],,81.3672852941314,43.1036533355713,0,-0.0497113764286041,0,0,4002.5828, 5520.7186, 3.0000,0.0000, 0.0000
6.64272381024631,[user's car],,81.6545385090797,43.0917640686035,0,-0.0496891066431999,0,0,4002.3689, 5520.5866, 3.0000,0.0000, 0.0000
6.65219319872998,[user's car],,81.7678685607356,43.0849559783936,0,-0.0496891066431999,0,0,4002.2466, 5520.5109, 3.0000,0.0000, 0.0000
6.67586666993916,[user's car],,82.0511153258669,43.0730392456055,0,-0.0496668368577957,0,0,4002.0327, 5520.3788, 3.0000,0.0000, 0.0000
6.68482956662599,[user's car],,82.1583370854211,43.0662483215332,0,-0.0489036180078983,0,0,4001.9106, 5520.3034, 3.0000,0.0000, 0.0000
6.70927415486154,[user's car],,82.4506831484942,43.0543487548828,0,-0.0496445633471012,0,0,4001.6970, 5520.1715, 3.0000,0.0000, 0.0000
6.71846642316386,[user's car],,82.5605996570949,43.0469844818115,0,-0.0496308021247387,0,0,4001.5647, 5520.0897, 3.0000,0.0000, 0.0000
6.7432260626845,[user's car],,82.8565812874513,43.0351123809814,0,-0.0496170371770859,0,0,4001.3511, 5519.9577, 3.0000,0.0000, 0.0000
6.75272758104427,[user's car],,82.9701463585151,43.028307723999,0,-0.0496085323393345,0,0,4001.2290, 5519.8825, 3.0000,0.0000, 0.0000
6.7644884544414,[user's car],,83.1106974072885,43.0226360321045,0,-0.0496000237762928,0,0,4001.1274, 5519.8195, 3.0000,0.0000, 0.0000
6.77704320352715,[user's car],,83.2607121569939,43.0158416748047,0,-0.0488400608301163,0,0,4001.0054, 5519.7443, 3.0000,0.0000, 0.0000
6.78621048192583,[user's car],,83.3702332869352,43.0090644836426,0,-0.04958625882864,0,0,4000.8835, 5519.6688, 3.0000,0.0000, 0.0000
6.81019409568902,[user's car],,83.6566853643303,42.9971683502197,0,-0.0495724976062775,0,0,4000.6702, 5519.5370, 3.0000,0.0000, 0.0000
6.81978352495978,[user's car],,83.7712001558572,42.9903842926025,0,-0.0488092824816704,0,0,4000.5481, 5519.4616, 3.0000,0.0000, 0.0000
6.84361050557699,[user's car],,84.0556542334631,42.9779457092285,0,-0.0495364628732204,0,0,4000.3247, 5519.3236, 3.0000,0.0000, 0.0000
6.85297814945301,[user's car],,84.1674704497089,42.9711444854736,0,-0.0495364628732204,0,0,4000.2029, 5519.2484, 3.0000,0.0000, 0.0000
6.87717819363159,[user's car],,84.4562528677671,42.9592895507813,0,-0.0487594828009605,0,0,3999.9895, 5519.1166, 3.0000,0.0000, 0.0000
6.88651058389356,[user's car],,84.5675999366201,42.9524951934814,0,-0.0495141930878162,0,0,3999.8677, 5519.0414, 3.0000,0.0000, 0.0000
6.91059014103677,[user's car],,84.8548158759352,42.9400497436523,0,-0.049114566296339,0,0,3999.6445, 5518.9035, 3.0000,0.0000, 0.0000
6.91980115176681,[user's car],,84.9646655608742,42.9332759857178,0,-0.0491008050739765,0,0,3999.5227, 5518.8283, 3.0000,0.0000, 0.0000
6.94433900589271,[user's car],,85.257220856197,42.9214004516602,0,-0.0494643934071064,0,0,3999.3096, 5518.6967, 3.0000,0.0000, 0.0000
7.06474348533293,[user's car],,86.6904339420338,42.851953125,0,-0.0493753142654896,0,0,3998.0630, 5517.9264, 3.0000,0.0000, 0.0000
7.07648115381955,[user's car],,86.8301327669591,42.8463088989258,0,-0.0485177598893642,0,0,3997.9619, 5517.8639, 3.0000,0.0000, 0.0000
7.08752535248036,[user's car],,86.9615573154455,42.8395385742188,0,-0.0489841960370541,0,0,3997.8403, 5517.7890, 3.0000,0.0000, 0.0000
7.09785823138419,[user's car],,87.0844994237465,42.8333278656006,0,-0.0489704310894012,0,0,3997.7290, 5517.7201, 3.0000,0.0000, 0.0000
7.10797200238297,[user's car],,87.20481870693,42.8276870727539,0,-0.0488675870001316,0,0,3997.6277, 5517.6576, 3.0000,0.0000, 0.0000
7.11677737342725,[user's car],,87.3095573231193,42.8214797973633,0,-0.0489619225263596,0,0,3997.5164, 5517.5888, 3.0000,0.0000, 0.0000
7.13453537744795,[user's car],,87.5207361709347,42.8113346099854,0,-0.048948161303997,0,0,3997.3342, 5517.4762, 3.0000,0.0000, 0.0000
7.15190068298299,[user's car],,87.7271933141533,42.8006126403809,0,-0.0488315522670746,0,0,3997.1421, 5517.3576, 3.0000,0.0000, 0.0000
7.17137361914048,[user's car],,87.9586503170278,42.7899112701416,0,-0.0484456904232502,0,0,3996.9500, 5517.2389, 3.0000,0.0000, 0.0000
7.1933013670816,[user's car],,88.2192201588816,42.7791961669922,0,-0.0489036180078983,0,0,3996.7578, 5517.1200, 3.0000,0.0000, 0.0000
7.20219018655409,[user's car],,88.3248330510808,42.7735553741455,0,-0.0485177598893642,0,0,3996.6567, 5517.0578, 3.0000,0.0000, 0.0000
7.21540538309299,[user's car],,88.4818272559215,42.7673652648926,0,-0.0484096556901932,0,0,3996.5457, 5516.9889, 3.0000,0.0000, 0.0000
7.2277084481493,[user's car],,88.6279643447615,42.7611751556396,0,-0.049253448843956,0,0,3996.4343, 5516.9203, 3.0000,0.0000, 0.0000
7.23999857200551,[user's car],,88.7739245915881,42.7544013977051,0,-0.0488675870001316,0,0,3996.3132, 5516.8453, 3.0000,0.0000, 0.0000
7.24904670211365,[user's car],,88.8813652171495,42.7476448059082,0,-0.0484817251563072,0,0,3996.1919, 5516.7704, 3.0000,0.0000, 0.0000
7.27312313551891,[user's car],,89.1671705492814,42.7347015380859,0,-0.0487509779632092,0,0,3995.9597, 5516.6271, 3.0000,0.0000, 0.0000
7.28233503874551,[user's car],,89.2765068786683,42.7284976959229,0,-0.0488315522670746,0,0,3995.8486, 5516.5582, 3.0000,0.0000, 0.0000
7.30304274389142,[user's car],,89.5222224182323,42.7172367095947,0,-0.0488177873194218,0,0,3995.6467, 5516.4335, 3.0000,0.0000, 0.0000
7.31454970201771,[user's car],,89.6587430252474,42.7110431671143,0,-0.0491866357624531,0,0,3995.5356, 5516.3651, 3.0000,0.0000, 0.0000
7.32599373913664,[user's car],,89.7944992383335,42.7054161071777,0,-0.0483290813863277,0,0,3995.4346, 5516.3026, 3.0000,0.0000, 0.0000
7.33571034916697,[user's car],,89.9097469404497,42.6992259979248,0,-0.0484181642532349,0,0,3995.3237, 5516.2340, 3.0000,0.0000, 0.0000
7.34687771235282,[user's car],,90.0421844302808,42.6936023712158,0,-0.0487870089709759,0,0,3995.2229, 5516.1718, 3.0000,0.0000, 0.0000
7.35814369640837,[user's car],,90.1757703643395,42.6868492126465,0,-0.0486789084970951,0,0,3995.1018, 5516.0971, 3.0000,0.0000, 0.0000
7.36761308489204,[user's car],,90.2880384222563,42.6812152862549,0,-0.0483015552163124,0,0,3995.0007, 5516.0346, 3.0000,0.0000, 0.0000
7.37876170565017,[user's car],,90.4201978949976,42.6756019592285,0,-0.047915693372488,0,0,3994.8999, 5515.9723, 3.0000,0.0000, 0.0000
7.3900624970715,[user's car],,90.5541418504925,42.6694221496582,0,-0.0483736209571362,0,0,3994.7891, 5515.9037, 3.0000,0.0000, 0.0000
7.39950243316874,[user's car],,90.666013559313,42.6632286071777,0,-0.0486566387116909,0,0,3994.6782, 5515.8353, 3.0000,0.0000, 0.0000
7.4124744243955,[user's car],,90.819718918112,42.6564651489258,0,-0.049114566296339,0,0,3994.5571, 5515.7606, 3.0000,0.0000, 0.0000
7.4230585410805,[user's car],,90.9451121495059,42.650288772583,0,-0.047879658639431,0,0,3994.4463, 5515.6920, 3.0000,0.0000, 0.0000
7.43193798933913,[user's car],,91.0502944413192,42.6441192626953,0,-0.0483513511717319,0,0,3994.3354, 5515.6237, 3.0000,0.0000, 0.0000
7.45234938562768,[user's car],,91.2920124253878,42.6322986602783,0,-0.0486068427562714,0,0,3994.1238, 5515.4928, 3.0000,0.0000, 0.0000
7.4742066263407,[user's car],,91.5507877967743,42.621635055542,0,-0.047843623906374,0,0,3993.9324, 5515.3746, 3.0000,0.0000, 0.0000
7.48361309381701,[user's car],,91.6621394982952,42.616011428833,0,-0.0486874170601368,0,0,3993.8318, 5515.3124, 3.0000,0.0000, 0.0000
7.50516108447257,[user's car],,91.917149179899,42.6041976928711,0,-0.0481987074017525,0,0,3993.6204, 5515.1818, 3.0000,0.0000, 0.0000
7.51420207460825,[user's car],,92.0241306918782,42.5985912322998,0,-0.0478128455579281,0,0,3993.5195, 5515.1195, 3.0000,0.0000, 0.0000
7.53404762807883,[user's car],,92.2589000865751,42.5873645782471,0,-0.0486428737640381,0,0,3993.3184, 5514.9953, 3.0000,0.0000, 0.0000
7.55556438135485,[user's car],,92.5133722360355,42.5761138916016,0,-0.0476909838616848,0,0,3993.1169, 5514.8707, 3.0000,0.0000, 0.0000
7.5645161218347,[user's car],,92.6192264972059,42.5699718475342,0,-0.0477768145501614,0,0,3993.0063, 5514.8024, 3.0000,0.0000, 0.0000
7.58453526588588,[user's car],,92.855893305553,42.5592876434326,0,-0.0489841960370541,0,0,3992.8152, 5514.6845, 3.0000,0.0000, 0.0000
7.60572848915951,[user's car],,93.1063740156663,42.5480609893799,0,-0.0472690872848034,0,0,3992.6140, 5514.5602, 3.0000,0.0000, 0.0000
7.61475698434338,[user's car],,93.2130655376978,42.541915512085,0,-0.0485845692455769,0,0,3992.5034, 5514.4918, 3.0000,0.0000, 0.0000
7.63434728379829,[user's car],,93.4445067018408,42.5306510925293,0,-0.0485708080232143,0,0,3992.3025, 5514.3676, 3.0000,0.0000, 0.0000
7.65589527445385,[user's car],,93.6990125443,42.5200218200684,0,-0.0472330525517464,0,0,3992.1116, 5514.2496, 3.0000,0.0000, 0.0000
7.66492644712739,[user's car],,93.8056653143657,42.5138557434082,0,-0.0485485345125198,0,0,3992.0010, 5514.1813, 3.0000,0.0000, 0.0000
7.68476887686002,[user's car],,94.0399305416006,42.5025981903076,0,-0.0481626763939857,0,0,3991.8000, 5514.0573, 3.0000,0.0000, 0.0000
7.70649804431692,[user's car],,94.2964037485469,42.4914367675781,0,-0.0471970178186893,0,0,3991.5994, 5513.9332, 3.0000,0.0000, 0.0000
7.71618877194705,[user's car],,94.4107669237598,42.4846767425537,0,-0.0488898567855358,0,0,3991.4788, 5513.8588, 3.0000,0.0000, 0.0000
7.7358593960922,[user's car],,94.6428475573255,42.4740097045898,0,-0.0476464405655861,0,0,3991.2881, 5513.7409, 3.0000,0.0000, 0.0000
7.75781704266803,[user's car],,94.9018430888904,42.4628345489502,0,-0.0488590784370899,0,0,3991.0874, 5513.6168, 3.0000,0.0000, 0.0000
10.2716340050114,[user's car],,124.409177415757,42.2570159912109,0,-0.0468917340040207,0,0,3987.4036, 5511.3412, 3.0000,0.0000, 0.0000
10.2786146668422,[user's car],,124.491096312105,42.2464279174805,0,-0.0478213541209698,0,0,3987.2139, 5511.2240, 3.0000,0.0000, 0.0000
10.2895986219853,[user's car],,124.619972155507,42.2391597747803,0,-0.0473411530256271,0,0,3987.0840, 5511.1437, 3.0000,0.0000, 0.0000
10.3079349637758,[user's car],,124.835080239231,42.2324752807617,0,-0.0476104058325291,0,0,3986.9644, 5511.0697, 3.0000,0.0000, 0.0000
10.318915795181,[user's car],,124.963880328545,42.2263401031494,0,-0.046847190707922,0,0,3986.8545, 5511.0018, 3.0000,0.0000, 0.0000
10.3314477856045,[user's car],,125.110853392908,42.220191192627,0,-0.0477853193879128,0,0,3986.7446, 5510.9342, 3.0000,0.0000, 0.0000
10.3444166530933,[user's car],,125.262923906762,42.2129264831543,0,-0.0473051220178604,0,0,3986.6150, 5510.8539, 3.0000,0.0000, 0.0000
10.3576269409011,[user's car],,125.417798750663,42.2056995391846,0,-0.0468249209225178,0,0,3986.4854, 5510.7738, 3.0000,0.0000, 0.0000
10.3686064335614,[user's car],,125.546498113732,42.1984622955322,0,-0.0476687103509903,0,0,3986.3557, 5510.6937, 3.0000,0.0000, 0.0000
10.3814784651737,[user's car],,125.697359395653,42.1922996520996,0,-0.0481266416609287,0,0,3986.2461, 5510.6261, 3.0000,0.0000, 0.0000
10.3940818553218,[user's car],,125.845046779989,42.1850452423096,0,-0.0467973947525024,0,0,3986.1165, 5510.5460, 3.0000,0.0000, 0.0000
10.4056700306349,[user's car],,125.980816346015,42.1783779144287,0,-0.0467888861894608,0,0,3985.9968, 5510.4721, 3.0000,0.0000, 0.0000
10.4153522795478,[user's car],,126.094237697685,42.1716968536377,0,-0.0472553223371506,0,0,3985.8772, 5510.3981, 3.0000,0.0000, 0.0000
10.4386928495407,[user's car],,126.367581504946,42.1599689483643,0,-0.0476104058325291,0,0,3985.6680, 5510.2689, 3.0000,0.0000, 0.0000
10.448412583309,[user's car],,126.481392292678,42.1532981872559,0,-0.0471302084624767,0,0,3985.5483, 5510.1950, 3.0000,0.0000, 0.0000
10.4710779796555,[user's car],,126.746713321669,42.1415840148926,0,-0.0476909838616848,0,0,3985.3394, 5510.0658, 3.0000,0.0000, 0.0000
10.4805812830084,[user's car],,126.857942770965,42.1354557037354,0,-0.0467305816709995,0,0,3985.2297, 5509.9982, 3.0000,0.0000, 0.0000
10.5001425763252,[user's car],,127.086833535056,42.1243492126465,0,-0.047188512980938,0,0,3985.0305, 5509.8751, 3.0000,0.0000, 0.0000
10.5216803032703,[user's car],,127.338784143812,42.1131809234619,0,-0.0471747480332851,0,0,3984.8315, 5509.7521, 3.0000,0.0000, 0.0000
10.5308823890348,[user's car],,127.44641550464,42.1070732116699,0,-0.0466945469379425,0,0,3984.7222, 5509.6845, 3.0000,0.0000, 0.0000
10.55097828779,[user's car],,127.681403227491,42.0959426879883,0,-0.0476326756179333,0,0,3984.5229, 5509.5617, 3.0000,0.0000, 0.0000
10.5727926886682,[user's car],,127.936418453505,42.0848052978516,0,-0.0466670207679272,0,0,3984.3242, 5509.4386, 3.0000,0.0000, 0.0000
10.5823281218972,[user's car],,128.047873632375,42.0787010192871,0,-0.0466585122048855,0,0,3984.2148, 5509.3712, 3.0000,0.0000, 0.0000
10.6021495779607,[user's car],,128.279495936853,42.0675601959229,0,-0.0474937967956066,0,0,3984.0159, 5509.2482, 3.0000,0.0000, 0.0000
10.6241848717371,[user's car],,128.536919870541,42.0564468383789,0,-0.0466309860348701,0,0,3983.8171, 5509.1254, 3.0000,0.0000, 0.0000
10.6335337731854,[user's car],,128.646121105059,42.0503356933594,0,-0.0470941737294197,0,0,3983.7078, 5509.0580, 3.0000,0.0000, 0.0000
10.6445181745768,[user's car],,128.774407341189,42.0442073822021,0,-0.0475606098771095,0,0,3983.5984, 5508.9904, 3.0000,0.0000, 0.0000
10.6628549626156,[user's car],,128.988505066143,42.0330871582031,0,-0.0466002076864243,0,0,3983.3999, 5508.8676, 3.0000,0.0000, 0.0000
10.6818276544521,[user's car],,129.209966012532,42.0214176177979,0,-0.0470581389963627,0,0,3983.1912, 5508.7389, 3.0000,0.0000, 0.0000
10.7006004270596,[user's car],,129.429044055456,42.0119590759277,0,-0.0470443740487099,0,0,3983.0225, 5508.6347, 3.0000,0.0000, 0.0000
10.7201965277421,[user's car],,129.657672898517,42.0014087677002,0,-0.0470306128263474,0,0,3982.8337, 5508.5180, 3.0000,0.0000, 0.0000
10.7407110073832,[user's car],,129.896956382002,41.9908550262451,0,-0.0470221042633057,0,0,3982.6453, 5508.4015, 3.0000,0.0000, 0.0000
10.7496457904284,[user's car],,130.001159025471,41.9852966308594,0,-0.0466362424194813,0,0,3982.5459, 5508.3402, 3.0000,0.0000, 0.0000
10.7718488735578,[user's car],,130.260035812404,41.9741901397705,0,-0.0469998344779015,0,0,3982.3477, 5508.2177, 3.0000,0.0000, 0.0000
10.7811683226197,[user's car],,130.368680118626,41.9680927276611,0,-0.0469860695302486,0,0,3982.2385, 5508.1503, 3.0000,0.0000, 0.0000
10.8010201235662,[user's car],,130.600047249439,41.9569828033447,0,-0.0466002076864243,0,0,3982.0403, 5508.0277, 3.0000,0.0000, 0.0000
10.8228715630515,[user's car],,130.854652229423,41.9458831787109,0,-0.0464835986495018,0,0,3981.8418, 5507.9052, 3.0000,0.0000, 0.0000
10.8325783556197,[user's car],,130.967735766684,41.9397789001465,0,-0.0469500385224819,0,0,3981.7329, 5507.8378, 3.0000,0.0000, 0.0000
